date,BRITANNIA.NS,AXISBANK.NS,TATASTEEL.NS,HEROMOTOCO.NS,TATACONSUM.NS,HDFCLIFE.NS,GRASIM.NS,JSWSTEEL.NS,BAJAJ-AUTO.NS,NTPC.NS,SBIN.NS,M&M.NS,HCLTECH.NS,SHRIRAMFIN.NS,ADANIENT.NS,DRREDDY.NS,ITC.NS,LTIM.NS,ADANIPORTS.NS,COALINDIA.NS,TITAN.NS,EICHERMOT.NS,ICICIBANK.NS,BPCL.NS,SBILIFE.NS,HDFCBANK.NS,LT.NS,HINDALCO.NS,CIPLA.NS,DIVISLAB.NS,ASIANPAINT.NS,TATAMOTORS.NS,TCS.NS,KOTAKBANK.NS,MARUTI.NS,TECHM.NS,HINDUNILVR.NS,RELIANCE.NS,WIPRO.NS,ULTRACEMCO.NS,BHARTIARTL.NS,NESTLEIND.NS,APOLLOHOSP.NS,BAJFINANCE.NS,INFY.NS,ONGC.NS,SUNPHARMA.NS,POWERGRID.NS,INDUSINDBK.NS,BAJAJFINSV.NS
2018-01-15,2393.0,564.4500122070312,75.55201721191406,3700.0,328.75,488.0,1256.10546875,292.8999938964844,3189.0,146.1666717529297,305.25,775.6500244140625,465.5499877929687,1484.621826171875,110.17903137207033,2461.25,271.1000061035156,1134.0,427.8999938964844,310.45001220703125,921.9000244140624,2875.0,330.70001220703125,493.8999938964844,724.5999755859375,952.2000122070312,1351.199951171875,274.6499938964844,615.5,1093.800048828125,1208.199951171875,440.0499877929687,1404.0,1041.4000244140625,9508.5498046875,554.9000244140625,1375.5999755859375,876.3878784179688,243.18756103515625,4565.85009765625,461.3986511230469,786.0,1182.3499755859375,1794.9000244140625,546.4749755859375,200.3500061035156,586.7999877929688,112.64065551757812,1710.300048828125,510.5199890136719
2018-01-16,2386.5,566.9000244140625,74.5754623413086,3664.0,326.8999938964844,494.2999877929687,1253.0177001953125,287.3999938964844,3185.0,145.5,303.3500061035156,762.5499877929688,477.5,1491.734619140625,108.48983764648438,2484.0,268.70001220703125,1129.5,428.25,305.8999938964844,927.5,2815.0,340.75,488.1499938964844,716.0,955.0,1339.6500244140625,268.0,613.5,1102.800048828125,1204.050048828125,435.2000122070313,1430.824951171875,1044.0,9408.650390625,563.0,1389.5,866.5131225585938,250.50006103515625,4591.0,462.9307861328125,782.4949951171875,1184.0,1745.800048828125,567.4000244140625,198.25,583.9500122070312,112.10627746582033,1692.0,506.0
2018-01-17,2376.5,589.2999877929688,74.11814880371094,3590.14990234375,317.0,488.2000122070313,1250.0296630859375,287.0,3216.60009765625,145.7083282470703,308.3999938964844,754.0,481.7999877929687,1478.0936279296875,112.086181640625,2506.0,267.0,1125.5,436.0,294.95001220703125,895.5499877929688,2830.10009765625,344.20001220703125,484.0,714.7999877929688,951.2750244140624,1357.0,265.25,610.5999755859375,1111.9000244140625,1196.4000244140625,424.5,1462.5,1034.1500244140625,9368.7998046875,564.5499877929688,1391.0,849.4151000976562,250.12506103515625,4599.89990234375,453.5126647949219,781.5,1143.300048828125,1709.8499755859375,580.9000244140625,198.6499938964844,585.9000244140625,111.7687759399414,1678.75,501.2000122070313
2018-01-18,2389.39990234375,597.1500244140625,74.29916381835938,3643.0,315.75,489.7999877929687,1250.0296630859375,289.0,3241.89990234375,145.7083282470703,317.79998779296875,765.0,479.8250122070313,1476.5833740234375,113.06700134277344,2534.0,275.25,1130.0,438.1499938964844,293.79998779296875,903.5999755859376,2847.89990234375,353.20001220703125,482.75,712.0,977.0,1385.0,263.70001220703125,612.9500122070312,1119.75,1204.0999755859375,428.2999877929687,1466.5,1050.800048828125,9518.900390625,560.0,1406.9000244140625,849.9636840820312,246.18756103515625,4557.75,458.5596923828125,783.0,1134.5,1717.25,582.4500122070312,197.5,589.4500122070312,112.38752746582033,1707.0,504.5
2018-01-19,2346.39990234375,594.0,72.5985336303711,3620.0,310.0,491.3500061035156,1226.6724853515625,283.1000061035156,3223.75,144.5416717529297,310.0,768.2999877929688,483.5,1434.2476806640625,109.525146484375,2505.0,277.5,1127.5,435.4500122070313,285.8999938964844,897.5499877929688,2818.8349609375,355.0,478.5,713.9500122070312,979.9500122070312,1378.6500244140625,259.3500061035156,605.0999755859375,1103.5999755859375,1195.0,421.9500122070313,1491.0,1063.9000244140625,9396.0,558.5,1372.8499755859375,854.3524780273438,247.50006103515625,4382.39990234375,450.85394287109375,780.0,1144.0,1711.25,573.9500122070312,196.1499938964844,580.6500244140625,111.37503051757812,1692.25,502.1000061035156
2018-01-22,2376.0,621.75,72.06500244140625,3621.89990234375,314.95001220703125,488.8500061035156,1236.9814453125,283.5,3283.0,144.4166717529297,308.75,769.0,487.4500122070313,1450.7630615234375,110.2607650756836,2519.0,275.5,1140.0,443.3500061035156,289.70001220703125,912.0,2809.77490234375,352.8999938964844,480.0499877929687,717.0,994.0,1403.6500244140625,258.79998779296875,605.0,1103.699951171875,1193.699951171875,424.3999938964844,1567.3499755859375,1078.199951171875,9356.75,572.4000244140625,1365.0,890.8343505859375,246.71255493164065,4344.25,449.2767333984375,771.5,1172.0,1726.0,578.4749755859375,205.9499969482422,578.9000244140625,110.7844009399414,1695.800048828125,506.4949951171875
2018-01-23,2380.27490234375,627.5999755859375,74.98989868164062,3635.0,310.70001220703125,474.25,1242.609130859375,299.29998779296875,3324.0,146.875,320.54998779296875,773.0,500.0,1456.0732421875,111.84098052978516,2549.949951171875,277.25,1180.0,442.0,294.1499938964844,914.7000122070312,2782.945068359375,364.4500122070313,483.0,722.0,983.3499755859376,1415.0,270.70001220703125,625.0,1107.6500244140625,1177.8499755859375,422.7999877929687,1571.175048828125,1083.75,9429.2998046875,590.7000122070312,1372.3499755859375,906.0579833984376,242.21255493164065,4407.0498046875,449.547119140625,769.9000244140625,1175.0,1718.0,594.0,208.6999969482422,585.8499755859375,110.4468994140625,1730.0,508.8999938964844
2018-01-24,2377.574951171875,621.9000244140625,74.37062072753906,3650.0,310.70001220703125,460.0,1220.1484375,296.0,3349.949951171875,145.5833282470703,331.6000061035156,771.0,520.3499755859375,1435.1246337890625,113.09425354003906,2615.0,282.0,1275.0,452.3500061035156,298.5,909.25,2705.0,359.20001220703125,482.5,714.2999877929688,984.5,1409.800048828125,264.3999938964844,623.75,1126.0999755859375,1171.6500244140625,416.25,1629.5250244140625,1084.0,9519.9501953125,612.4500122070312,1372.0,897.6461181640625,242.5500640869141,4368.9501953125,438.9122924804687,763.39501953125,1152.199951171875,1746.8499755859375,610.5250244140625,212.0,596.5,110.7844009399414,1738.800048828125,507.2799987792969
2018-01-25,2359.60009765625,619.25,73.65606689453125,3659.89990234375,311.25,460.0,1207.050537109375,297.0,3345.89990234375,146.25,332.75,762.0,510.0,1419.6324462890625,117.56243896484376,2597.10009765625,283.20001220703125,1269.5,450.0,302.6499938964844,905.2999877929688,2673.0,364.7999877929687,486.5,707.0,990.0,1427.050048828125,266.8500061035156,631.0,1126.0,1161.4000244140625,407.6499938964844,1589.9000244140625,1098.0,9485.0,613.4500122070312,1378.0,888.7313842773438,238.50006103515625,4390.9501953125,417.7327270507813,762.5599975585938,1138.5,1741.9000244140625,591.7000122070312,212.8500061035156,596.0,110.7281494140625,1735.3499755859375,507.0
2018-01-29,2355.0,620.9000244140625,75.43769073486328,3658.25,306.79998779296875,452.6000061035156,1196.0443115234375,300.45001220703125,3377.949951171875,143.9583282470703,316.8999938964844,772.0,510.5,1477.1192626953125,120.15071868896484,2452.0,283.29998779296875,1304.8499755859375,442.3500061035156,306.0,901.5,2784.89990234375,365.7000122070313,480.5499877929687,689.4500122070312,1003.4749755859376,1441.6500244140625,263.8999938964844,628.4000244140625,1115.0,1164.25,405.8999938964844,1612.5,1119.5,9714.0,608.7000122070312,1400.0,893.5773315429688,237.07505798339844,4413.10009765625,402.32122802734375,758.6950073242188,1148.0,1735.25,598.125,208.4499969482422,594.2000122070312,110.25003051757812,1751.050048828125,501.0
2018-01-30,2370.02490234375,607.4500122070312,74.68502807617188,3696.0,307.29998779296875,448.1000061035156,1180.207275390625,292.8999938964844,3404.949951171875,143.75,318.8500061035156,768.6500244140625,508.75,1402.0941162109375,116.36365509033205,2356.0,276.45001220703125,1407.0,436.1499938964844,307.5,911.5999755859376,2745.300048828125,356.79998779296875,492.6000061035156,681.7000122070312,1000.9500122070312,1436.699951171875,258.0,613.0999755859375,1108.25,1152.0,402.2999877929687,1601.9000244140625,1118.0,9675.5,611.25,1410.0,883.0625610351562,234.2250518798828,4384.5498046875,406.5571594238281,752.125,1148.949951171875,1718.949951171875,591.5499877929688,208.0,594.75,110.33440399169922,1746.8499755859375,493.8999938964844
2018-01-31,2356.199951171875,596.0,74.79000091552734,3747.89990234375,303.70001220703125,432.8999938964844,1163.3243408203125,294.0,3385.800048828125,142.4583282470703,316.6000061035156,771.1500244140625,508.9500122070313,1368.966064453125,119.1971435546875,2306.14990234375,276.0,1371.550048828125,435.5,304.54998779296875,884.9500122070312,2738.699951171875,353.95001220703125,493.6000061035156,681.5,1006.75,1439.699951171875,263.20001220703125,608.5,1079.9000244140625,1139.800048828125,400.9500122070313,1575.0,1113.199951171875,9585.0,626.2000122070312,1400.0,881.8739013671875,231.71255493164065,4405.89990234375,401.9607543945313,751.4000244140625,1173.8499755859375,1690.0,583.2999877929688,204.6000061035156,594.9000244140625,109.85627746582033,1761.0,486.3450012207031
2018-02-01,2380.85009765625,610.0,71.2750015258789,3744.0,294.8999938964844,452.0,1194.3509521484375,306.79998779296875,3421.199951171875,141.5,317.3999938964844,802.5499877929688,507.4750061035156,1385.530029296875,118.27081298828124,2225.0,290.29998779296875,1333.300048828125,433.0,301.1499938964844,879.0999755859375,2830.0,355.8999938964844,493.8999938964844,722.0,1007.5,1470.0,259.5,597.0,1058.5999755859375,1157.3499755859375,403.7999877929687,1595.0,1131.0,9563.7001953125,619.5,1384.800048828125,889.2799682617188,231.82505798339844,4425.0,402.8619995117187,753.6950073242188,1224.550048828125,1760.0,578.9500122070312,207.0500030517578,580.0,109.77190399169922,1817.800048828125,508.0
2018-02-02,2370.0,587.7999877929688,69.30000305175781,3752.449951171875,285.0,455.0,1178.2650146484375,314.3500061035156,3468.35009765625,140.4583282470703,305.75,800.0,503.8500061035156,1339.15087890625,116.06395721435548,2211.050048828125,285.6499938964844,1298.449951171875,426.2000122070313,297.54998779296875,849.75,2852.14990234375,343.70001220703125,492.6000061035156,733.25,994.9500122070312,1448.0,261.6499938964844,593.9000244140625,1051.25,1148.0,397.3999938964844,1595.0,1115.0,9359.0,622.5,1377.9000244140625,863.0843505859375,226.83755493164065,4368.0,397.0038146972656,741.5,1209.949951171875,1713.0,581.4500122070312,197.75,567.3499755859375,109.40628051757812,1779.5,514.8099975585938
2018-02-05,2349.5,568.6500244140625,67.44999694824219,3662.60009765625,276.8999938964844,444.0,1119.8472900390625,299.95001220703125,3233.0,139.5,300.3999938964844,769.75,500.8999938964844,1323.1715087890625,109.525146484375,2139.0,281.70001220703125,1300.0,413.0,296.0,816.75,2779.89990234375,334.25,488.75,716.4500122070312,967.625,1400.0,249.3999938964844,582.0999755859375,1048.5999755859375,1140.0,398.0,1594.0,1081.050048828125,9120.0,631.2000122070312,1361.449951171875,834.32861328125,229.1625518798828,4179.7998046875,402.6366882324219,719.9000244140625,1160.800048828125,1627.949951171875,577.4249877929688,192.4499969482422,560.4500122070312,110.7844009399414,1739.050048828125,499.489990234375
2018-02-06,2310.25,577.0499877929688,67.9000015258789,3564.800048828125,270.29998779296875,440.7000122070313,1073.8302001953125,289.29998779296875,3157.949951171875,138.3333282470703,297.29998779296875,759.9000244140625,484.375,1345.8251953125,107.99942016601562,2124.0,277.29998779296875,1260.550048828125,410.3500061035156,292.0,788.4000244140625,2805.0,337.95001220703125,477.8999938964844,705.0,956.0,1372.3499755859375,248.5,572.0,1016.0,1127.0,379.8500061035156,1538.574951171875,1049.4000244140625,9113.5,621.2000122070312,1348.5,821.07080078125,222.112548828125,4114.75,403.5379333496094,703.510009765625,1158.4000244140625,1683.75,564.1749877929688,187.0,554.5,110.0250244140625,1701.9000244140625,494.8999938964844
